trait,snp,pval,coef,file,chr,pos,method,tissue,gwas_overlap,category
X.5810..trans.4.hydroxy.L.proline.2..13.267,4-23182880,3.65641523221518e-48,-0.000255987735376173,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAD.csv,4,24605144,res.fixed,LMAD,108668,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,5-142087912,3.65641523221518e-48,0.000109871011459218,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAD.csv,5,145382279,res.fixed,LMAD,109119,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,6-124349825,3.65641523221518e-48,-8.62781684264922e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAD.csv,6,128024754,res.fixed,LMAD,109365,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,8-64703164,3.65641523221518e-48,-3.15639656842131e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAD.csv,8,66270846,res.fixed,LMAD,109685,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,8-159955697,3.65641523221518e-48,-9.61365392543473e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAD.csv,8,165308041,res.fixed,LMAD,0,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,9-42169333,3.65641523221518e-48,-0.000279341520187458,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAD.csv,9,42774449,res.fixed,LMAD,109878,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,3-96271496,5.36493439797465e-207,6.317040938421e-06,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,3,102843042,res.fixed,LMAN,108492,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,3-96271496,0,-7.44447397306684e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_GShoot.csv,3,102843042,res.fixed,GShoot,108492,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,5-201166001,5.36493439797465e-207,4.18835846746507e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,5,206588345,res.fixed,LMAN,0,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,6-20964392,5.36493439797465e-207,-5.63679435045977e-06,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,6,19235518,res.fixed,LMAN,109245,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,6-56379718,5.36493439797465e-207,3.15626455195888e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,6,58861329,res.fixed,LMAN,0,Metabolite
X.6255..maltose..2..24.915,6-56379718,5.2669726115597e-130,0.00010869587904437,res.fixed_dsnps_X.6255..maltose..2..24.915_ts_LMAN.csv,6,58861329,res.fixed,LMAN,0,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,8-9244112,5.36493439797465e-207,-4.8657562222729e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,8,9600696,res.fixed,LMAN,109640,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,8-42824907,5.36493439797465e-207,-0.000183823227741139,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,8,44032187,res.fixed,LMAN,109674,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,8-55629410,5.36493439797465e-207,7.09268647074562e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,8,56833069,res.fixed,LMAN,109680,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,9-10210189,5.36493439797465e-207,-0.000180237049460584,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,9,9602512,res.fixed,LMAN,109835,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,9-10210189,1.1850777683735e-194,-9.02019198722841e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_Kern.csv,9,9602512,res.fixed,Kern,109835,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,9-143235779,5.36493439797465e-207,-0.000211895622342609,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,9,145702606,res.fixed,LMAN,109994,Metabolite
X.5810..trans.4.hydroxy.L.proline.2..13.267,9-146561890,5.36493439797465e-207,4.29257980093775e-05,res.fixed_dsnps_X.5810..trans.4.hydroxy.L.proline.2..13.267_ts_LMAN.csv,9,149252719,res.fixed,LMAN,109999,Metabolite
X.5951..L.serine.2..11.174..s100,1-40861465,1.20858586454815e-46,-0.0150456883923917,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,1,41212789,res.fixed,GRoot,117541,Metabolite
X.791..DL.isoleucine.2..10.225,1-226748514,3.80540166073286e-22,-0.000589362533927443,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_L3Tip.csv,1,230293812,res.fixed,L3Tip,0,Metabolite
X.750..glycine..10.456..s100,1-226748514,2.19243223063704e-20,-0.0182514409937877,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,1,230293812,res.fixed,L3Tip,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-226748514,1.20858586454815e-46,-0.00620913565260197,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,1,230293812,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-55052474,1.20858586454815e-46,0.0042797658142393,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,2,56483530,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-211261689,1.83384173976301e-09,0.0120481942070684,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GShoot.csv,2,217411450,res.fixed,GShoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-211261689,1.20858586454815e-46,0.00902482736618571,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,2,217411450,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-41619679,1.20858586454815e-46,-0.0172508904586789,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,5,42869059,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-41619679,2.23161022568464e-100,-0.00170050097803719,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,5,42869059,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-79342224,1.20858586454815e-46,-0.00707629273836331,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,5,81563988,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-79342224,4.41374112643049e-13,-0.0113225078006753,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAN.csv,5,81563988,res.fixed,LMAN,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-79678958,1.7007575444345e-99,-0.00251818553330916,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,5,81916690,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-79678958,1.20858586454815e-46,0.00180023291285625,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,5,81916690,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-85306400,7.42708598473667e-214,-0.00767172587075432,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,5,87533926,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,8-96317567,1.20858586454815e-46,-0.00886929609414929,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,8,98601855,res.fixed,GRoot,0,Metabolite
X.6288..L.threonine.2..11.464,8-173230861,4.00086498523836e-12,-0.0010103065365545,res.fixed_dsnps_X.6288..L.threonine.2..11.464_ts_GShoot.csv,8,178905334,res.fixed,GShoot,156075,Metabolite
X.5951..L.serine.2..11.174..s100,8-173230861,2.23161022568464e-100,-0.00115648285300941,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,8,178905334,res.fixed,L3Base,0,Metabolite
X.6288..L.threonine.2..11.464,8-173230861,2.76431021298034e-23,-0.000656934068819263,res.fixed_dsnps_X.6288..L.threonine.2..11.464_ts_LMAN.csv,8,178905334,res.fixed,LMAN,156075,Metabolite
X.5951..L.serine.2..11.174..s100,8-173230861,1.20858586454815e-46,-0.00887477232903214,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GRoot.csv,8,178905334,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-203551853,1.7007575444345e-99,0.000297985285432318,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,1,206330526,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-203551853,1.83384173976301e-09,-0.0113538821880377,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_GShoot.csv,1,206330526,res.fixed,GShoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,3-49740747,1.7007575444345e-99,0.00340097378698489,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,3,49549109,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,4-73241815,2.23161022568464e-100,-0.00605836571017197,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,4,75950065,res.fixed,L3Base,0,Metabolite
X.791..DL.isoleucine.2..10.225,4-73241815,4.67923637040217e-213,-0.000473630312692844,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,4,75950065,res.fixed,LMAD,0,Metabolite
X.9750..citrulline.2..16.691,4-73241815,7.3893254230552e-173,-0.000203476682224286,res.fixed_dsnps_X.9750..citrulline.2..16.691_ts_GShoot.csv,4,75950065,res.fixed,GShoot,222590,Metabolite
X.5951..L.serine.2..11.174..s100,5-1871456,7.42708598473667e-214,-0.00326343903768627,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,5,1932953,res.fixed,LMAD,0,Metabolite
X.750..glycine..10.456..s100,5-41593795,6.45520280330794e-10,0.0155977960738382,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_LMAD.csv,5,42809482,res.fixed,LMAD,0,Metabolite
X.750..glycine..10.456..s100,5-41593795,5.1385013792905e-25,0.0110945137251961,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_LMAN.csv,5,42809482,res.fixed,LMAN,0,Metabolite
X.750..glycine..10.456..s100,5-41593795,3.88139124633923e-18,0.011503389370046,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Base.csv,5,42809482,res.fixed,L3Base,0,Metabolite
X.750..glycine..10.456..s100,5-41593795,1.51156845105726e-08,0.0239666074981214,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_GRoot.csv,5,42809482,res.fixed,GRoot,0,Metabolite
X.750..glycine..10.456..s100,5-41593795,2.19243223063704e-20,0.0221893057313369,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,5,42809482,res.fixed,L3Tip,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-111694101,7.42708598473667e-214,-0.002477333705914,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,7,114913605,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,8-173206256,4.71915036163197e-10,-0.0111815984207168,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Tip.csv,8,178879543,res.fixed,L3Tip,0,Metabolite
X.439742..beta.cyano.L.alanine..11.288,9-12034715,4.0574064137305e-269,0.000365017869414857,res.fixed_dsnps_X.439742..beta.cyano.L.alanine..11.288_ts_GShoot.csv,9,11478715,res.fixed,GShoot,75467,Metabolite
X.119..gamma.aminobutyric.acid..GABA...13.326,9-148243680,8.12434947780362e-40,0.00166171864904221,res.fixed_dsnps_X.119..gamma.aminobutyric.acid..GABA...13.326_ts_L3Tip.csv,9,151000296,res.fixed,L3Tip,0,Metabolite
X.5951..L.serine.2..11.174..s100,9-148243680,1.7007575444345e-99,0.00680891679644391,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,9,151000296,res.fixed,Kern,0,Metabolite
X.439183..3.phosphoglyceric.acid..16.504,1-201713317,7.35360733635234e-106,0.000240600925603826,res.fixed_dsnps_X.439183..3.phosphoglyceric.acid..16.504_ts_LMAN.csv,1,204184937,res.fixed,LMAN,65618,Metabolite
X.5951..L.serine.2..11.174..s100,1-201713317,1.7007575444345e-99,0.00345118218087712,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,1,204184937,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-237259802,1.7007575444345e-99,-0.00835712683997104,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,1,240617366,res.fixed,Kern,117782,Metabolite
X.5951..L.serine.2..11.174..s100,2-68661585,1.7007575444345e-99,-0.00340580270238709,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,2,69878056,res.fixed,Kern,117845,Metabolite
X.5951..L.serine.2..11.174..s100,2-157577679,1.7007575444345e-99,-0.00201392455154375,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,2,161576774,res.fixed,Kern,0,Metabolite
X.6262..L.ornithine.2..16.632,3-41089042,3.53061971711242e-65,0.000619685434636757,res.fixed_dsnps_X.6262..L.ornithine.2..16.632_ts_GShoot.csv,3,40700077,res.fixed,GShoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,3-41089042,1.7007575444345e-99,0.00113464012813895,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,3,40700077,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,3-53329380,1.7007575444345e-99,0.00355048720414374,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,3,53220734,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,4-5415749,1.7007575444345e-99,0.0102120040028601,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,4,6178540,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,4-13157516,1.7007575444345e-99,0.00757002063597473,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,4,14052756,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,4-90218587,1.7007575444345e-99,-0.00623807761577847,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,4,93695906,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-25827215,1.7007575444345e-99,0.00737320781518154,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,5,26425650,res.fixed,Kern,0,Metabolite
X.6287..L.valine.2..9.151,5-57943172,1.7702839306034e-130,-0.000515717153205885,res.fixed_dsnps_X.6287..L.valine.2..9.151_ts_L3Base.csv,5,59688333,res.fixed,L3Base,152010,Metabolite
X.6287..L.valine.2..9.151,5-57943172,8.93682229863207e-127,-0.000573280529831216,res.fixed_dsnps_X.6287..L.valine.2..9.151_ts_LMAN.csv,5,59688333,res.fixed,LMAN,152010,Metabolite
X.5951..L.serine.2..11.174..s100,6-57984550,1.7007575444345e-99,-0.0114918986157562,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,6,60667894,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,6-98876776,1.7007575444345e-99,-0.00863255496564785,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,6,101554883,res.fixed,Kern,118189,Metabolite
X.791..DL.isoleucine.2..10.225,6-154690176,8.81305853614452e-60,-0.000624595625611827,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GRoot.csv,6,158670459,res.fixed,GRoot,0,Metabolite
X.6288..L.threonine.2..11.464,6-154690176,4.20020388185482e-31,-0.00106048727539814,res.fixed_dsnps_X.6288..L.threonine.2..11.464_ts_Kern.csv,6,158670459,res.fixed,Kern,155663,Metabolite
X.239..Beta..alanine..1..12.044,6-154690176,1.15967807240593e-22,-0.000705855673358033,res.fixed_dsnps_X.239..Beta..alanine..1..12.044_ts_GRoot.csv,6,158670459,res.fixed,GRoot,50305,Metabolite
X.791..DL.isoleucine.2..10.225,6-154690176,4.11996509427846e-22,-0.000904357267697804,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_Kern.csv,6,158670459,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,6-154690176,1.7007575444345e-99,-0.00827017391543433,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,6,158670459,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-1922834,1.7007575444345e-99,0.0042108975263066,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,7,2049657,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-1922834,7.42708598473667e-214,0.00408717862264462,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,7,2049657,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-1922834,2.23161022568464e-100,0.00580876574788742,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,7,2049657,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-4263341,1.7007575444345e-99,-0.00172334164569957,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,7,4426529,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-4971848,1.7007575444345e-99,0.008428559732861,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,7,5232909,res.fixed,Kern,0,Metabolite
X.12647..L.homoserine.2..12.359,7-4971848,4.81277849979661e-87,0.000168740634132257,res.fixed_dsnps_X.12647..L.homoserine.2..12.359_ts_GShoot.csv,7,5232909,res.fixed,GShoot,0,Metabolite
X.750..glycine..10.456..s100,7-4971848,3.88139124633923e-18,0.00835141958218367,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Base.csv,7,5232909,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-15180244,1.7007575444345e-99,0.0107537716697198,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,7,15123172,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-39018362,2.23161022568464e-100,-0.00586349411877843,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,7,40426393,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-39018362,7.42708598473667e-214,0.000980817901070088,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,7,40426393,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-39055637,1.7007575444345e-99,0.00719324132571594,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,7,40463664,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-139200791,1.7007575444345e-99,0.00768833113178761,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,7,143904825,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-139200791,7.42708598473667e-214,0.00585371692461093,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,7,143904825,res.fixed,LMAD,0,Metabolite
X.750..glycine..10.456..s100,9-41534975,1.60602725256764e-23,-0.0206056369867138,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_Kern.csv,9,42118046,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,9-41534975,1.7007575444345e-99,-0.00542159969616037,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,9,42118046,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,9-145643614,2.23161022568464e-100,0.00623377480504286,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,9,148226067,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,10-5536841,1.7007575444345e-99,0.00214825659424041,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_Kern.csv,10,5182919,res.fixed,Kern,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-54995073,7.42708598473667e-214,-0.000598609222520046,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,2,56426336,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-54995073,2.23161022568464e-100,-0.00368395378842239,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,2,56426336,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-56675740,2.23161022568464e-100,-0.00130985104161225,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,2,58104195,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,2-195690615,2.23161022568464e-100,0.00227271990737202,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,2,201259805,res.fixed,L3Base,0,Metabolite
X.750..glycine..10.456..s100,3-179518478,5.1385013792905e-25,-0.0119887166228356,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_LMAN.csv,3,182357439,res.fixed,LMAN,0,Metabolite
X.750..glycine..10.456..s100,3-179518478,2.19243223063704e-20,-0.0113426476803963,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,3,182357439,res.fixed,L3Tip,0,Metabolite
X.750..glycine..10.456..s100,3-179518478,1.60602725256764e-23,-4.59796418152263e-05,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_Kern.csv,3,182357439,res.fixed,Kern,0,Metabolite
X.750..glycine..10.456..s100,3-179518478,3.88139124633923e-18,-0.0065511421336008,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Base.csv,3,182357439,res.fixed,L3Base,0,Metabolite
X.750..glycine..10.456..s100,3-179518478,1.51156845105726e-08,-0.0234084893500953,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_GRoot.csv,3,182357439,res.fixed,GRoot,0,Metabolite
X.5951..L.serine.2..11.174..s100,5-7879437,2.23161022568464e-100,0.00529910416084965,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,5,8180024,res.fixed,L3Base,118100,Metabolite
X.5951..L.serine.2..11.174..s100,5-7879437,7.42708598473667e-214,0.00209955453108918,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,5,8180024,res.fixed,LMAD,118100,Metabolite
X.5951..L.serine.2..11.174..s100,5-29945377,2.23161022568464e-100,-0.00574819313114879,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,5,30872683,res.fixed,L3Base,0,Metabolite
X.9750..citrulline.2..16.691,5-60025982,0,-1.46852515929334e-05,res.fixed_dsnps_X.9750..citrulline.2..16.691_ts_Kern.csv,5,61826506,res.fixed,Kern,222886,Metabolite
X.5951..L.serine.2..11.174..s100,5-60025982,2.23161022568464e-100,-0.000936158074439381,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,5,61826506,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,6-42887776,2.23161022568464e-100,-0.00314004060435115,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,6,44431197,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-128517584,2.23161022568464e-100,0.0010057173126014,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,7,132616357,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,7-128517584,7.42708598473667e-214,0.00602405045058719,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,7,132616357,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,8-21539839,2.23161022568464e-100,-0.0012703457073901,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,8,22227546,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,8-69206958,2.23161022568464e-100,-0.0047143342086171,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,8,70779272,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,8-145018457,2.23161022568464e-100,-0.000420174502356146,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,8,149801037,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,8-171799061,2.23161022568464e-100,-0.00208367277236067,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,8,177544645,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,9-14035496,2.23161022568464e-100,-0.000109287184103977,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,9,13717479,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,10-138531675,2.23161022568464e-100,-0.00452561300463944,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_L3Base.csv,10,139822830,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-107294085,7.42708598473667e-214,0.00470918031083392,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,1,109844305,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-20255684,7.42708598473667e-214,-0.00533715628118816,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,1,20635016,res.fixed,LMAD,0,Metabolite
X.6537496..chlorogenic.acid.2..27.18..s100,1-20255684,4.00306854733982e-12,-0.0019442122637842,res.fixed_dsnps_X.6537496..chlorogenic.acid.2..27.18..s100_ts_Kern.csv,1,20635016,res.fixed,Kern,0,Metabolite
X.750..glycine..10.456..s100,1-20255684,3.88139124633923e-18,-0.00223279289231697,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Base.csv,1,20635016,res.fixed,L3Base,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-59185766,7.42708598473667e-214,0.000931683038306506,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,1,59950925,res.fixed,LMAD,0,Metabolite
X.448388..D.allose.1..17.278,1-236673945,1.46145494662102e-85,-1.59404458768406e-05,res.fixed_dsnps_X.448388..D.allose.1..17.278_ts_LMAD.csv,1,240099656,res.fixed,LMAD,0,Metabolite
X.5951..L.serine.2..11.174..s100,1-236673945,7.42708598473667e-214,-0.00397789839448749,res.fixed_dsnps_X.5951..L.serine.2..11.174..s100_ts_LMAD.csv,1,240099656,res.fixed,LMAD,0,Metabolite
