v3_id,v4_id,category,trait,tissue,p_adjusted,coef,num_of_times_identified,chromosome_name,start_position,end_position,description
GRMZM2G050305,,other,MiddleLeafAngle,LMAN,0.008054297,-0.968602713,1,,,,
GRMZM2G050684,Zm00001d033397,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,0.028940692,-0.00188489,1,1,261810539,261821065,CBS domain containing protein
GRMZM2G050701,Zm00001d036656,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.02604242,0.000172273,1,6,96573395,96579915,Protein kinase superfamily protein
GRMZM2G050714,Zm00001d006227,Metabolite,X.311..citric.acid..16.615..s100,L3Base,0.012767502,0.001356617,1,2,202364747,202368567,Protein XAP5 CIRCADIAN TIMEKEEPER
GRMZM2G050730,Zm00001d023395,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,2.43E-05,0.000768644,1,10,4672326,4673327,Stress-response A/B barrel domain-containing protein
GRMZM2G050933,Zm00001d021745,Female Inflorescence,EarRowNumber,L3Tip,0.037338999,0.177040004,1,7,162090191,162092437,CYCD6
GRMZM2G050984,Zm00001d029626,Metabolite,X.6912..xylitol..15.376,LMAD,0.00195378,-0.000195596,1,1,80234015,80259023,Xanthine dehydrogenase 1
GRMZM2G051185,Zm00001d053288,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,2.24E-10,0.00090968,1,4,224314851,224315663,Fasciclin-like arabinogalactan protein 6
GRMZM2G051917,Zm00001d001803,Metabolite,X.6508..quinic.acid..17.076..s100,L3Tip,0.024653259,0.004369169,1,2,1245474,1250143,Plasma-membrane choline transporter family protein
GRMZM2G052507,Zm00001d007372,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1.14E-09,0.005734195,2,2,230050799,230054726,Serine carboxypeptidase 1
GRMZM2G052507,Zm00001d007372,Metabolite,X.3037582..mucic.acid..18.907,LMAD,2.63E-14,0.000874813,2,2,230050799,230054726,Serine carboxypeptidase 1
GRMZM2G052571,Zm00001d042099,Metabolite,X.128869..galactonic.acid.2..18.504,L3Base,0.000503638,5.52E-05,1,3,150690594,150691502,Glutathione S-transferase
GRMZM2G052713,Zm00001d041778,Seed Traits,TotalKernelVolume,L3Base,0.008571509,0.965802328,1,3,137460338,137470304,AP-2 complex subunit sigma
GRMZM2G053284,Zm00001d042731,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.006168918,0.00262168,1,3,178454661,178457447,Actin-7
GRMZM2G054109,,other,Spikelets.PrimaryBranch,GRoot,0.030810704,-0.374010681,1,,,,
GRMZM2G054522,,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GShoot,0.025277966,0.000269544,1,,,,
GRMZM2G055437,Zm00001d025375,Development,EarHeight,L3Base,0.007621039,1.802782646,1,10,116183302,116188328,Transducin/WD40 repeat-like superfamily protein
GRMZM2G055660,Zm00001d026301,other,TilleringIndex,L3Tip,0.010856128,0.007369437,1,10,143204083,143209377,Protein FAR1-RELATED SEQUENCE 5
GRMZM2G055699,Zm00001d037918,Metabolite,X.750..glycine..10.456..s100,GShoot,0.001151774,0.023188359,1,6,141972442,141976417,Non-cyanogenic beta-glucosidase
GRMZM2G055880,Zm00001d027354,Metabolite,X.938..nicotinic.acid..10.27,L3Base,0.001363143,-9.90E-05,1,1,3544521,3549369,Mitochondrial inner membrane protein OXA1
GRMZM2G056462,Zm00001d029048,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.003631957,0.000215835,1,1,56094245,56104240,Eukaryotic translation initiation factor 2 beta subunit
GRMZM2G056697,Zm00001d024083,Male Inflorescence,TasselLength,LMAN,0.004309386,6.594078179,1,10,42507737,42511403,
GRMZM2G056702,Zm00001d042279,other,SouthernLeafBlight,L3Base,0.007705562,0.117970206,1,3,158645568,158648768,Probable beta-14-xylosyltransferase IRX10L
GRMZM2G057044,Zm00001d042433,Metabolite,X.60961..adenosine..23.825,L3Base,2.16E-06,7.56E-05,1,3,167045705,167049086,Histone deacetylase HDT1
GRMZM2G057950,Zm00001d048325,Metabolite,X.6255..maltose..2..24.915,L3Base,5.48E-11,-0.000306478,1,9,154499835,154502260,Ribosomal protein L32 containing protein isoform 1%3B Ribosomal protein L32 containing protein isoform 2
GRMZM2G058451,Zm00001d021701,other,NIROil,Kern,0.000290778,0.116257985,1,7,160737172,160741199,Transcription factor ILR3
GRMZM2G058970,,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.000586854,0.001306369,1,,,,
GRMZM2G059026,Zm00001d049138,Metabolite,X.444972..fumaric.acid..10.94,L3Base,0.030768232,0.000543611,1,4,17366184,17386441,ATP-dependent protease La (LON) domain protein
GRMZM2G059671,Zm00001d016675,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.000291748,-0.000815286,1,5,172209653,172221985,Serine/threonine-protein kinase CTR1
GRMZM2G059706,Zm00001d053055,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAN,0.024191905,0.001204164,2,4,211054808,211055547,Dirigent protein 23
GRMZM2G059706,Zm00001d053055,Metabolite,X.5962..L.lysine.2..17.643,LMAN,0.014393156,0.000194563,2,4,211054808,211055547,Dirigent protein 23
GRMZM2G060296,Zm00001d027293,Metabolite,X.9750..citrulline.2..16.691,L3Tip,0.000228338,0.00054409,1,1,2026825,2034154,spr9;signal recognition particle protein subunit 9:
GRMZM2G060311,Zm00001d046834,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,7.74E-07,0.004092551,1,9,107877247,107878091,Low temperature and salt responsive protein
GRMZM2G060690,Zm00001d030849,other,NumberofTilleringPlants,Kern,9.79E-05,0.02441261,1,1,163154468,163156940,Cyclin-A2
GRMZM2G060726,Zm00001d038805,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,0.002520238,-0.005555125,1,6,164801102,164807892,Probable transcriptional regulatory protein
GRMZM2G060943,Zm00001d000143,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,3.76E-09,0.000315579,1,B73V4_ctg193,266240,271023,Expressed protein;  protein
GRMZM2G061283,Zm00001d046073,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Base,0.036053028,-0.000890385,1,9,61597161,61601700,Protein trichome birefringence-like 26
GRMZM2G061396,Zm00001d012109,other,StandCount,L3Base,0.017124637,0.062804091,1,8,168378132,168379047,BCL-2 binding anthanogene-1
GRMZM2G061922,Zm00001d022541,Metabolite,X.5280450..linoleic.acid..20.399,GRoot,1.21E-06,0.000142751,1,7,179741780,179745492,SNARE-like superfamily protein
GRMZM2G062391,Zm00001d029064,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,7.93E-05,0.008113304,1,1,56911430,56916805,basic leucine-zipper 52
GRMZM2G062531,Zm00001d040979,Metabolite,X.6912..xylitol..15.376,L3Tip,3.82E-05,0.000298429,1,3,87676828,87677700,Methylsterol monooxygenase 1-2
GRMZM2G063517,Zm00001d020810,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,9.15E-08,0.000411926,1,7,133596384,133609425,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
GRMZM2G064197,Zm00001d020019,other,NumberofTilleringPlants,L3Tip,0.000297779,0.028067785,1,7,86094098,86099698,Protein PHR1-LIKE 3
GRMZM2G064382,Zm00001d036965,Metabolite,X.3037582..mucic.acid..18.907,GShoot,2.89E-15,0.001143891,1,6,107624423,107627557,Zinc transporter 4
GRMZM2G064537,Zm00001d052093,Metabolite,X.12647..L.homoserine.2..12.359,L3Base,2.56E-08,0.000390976,5,4,179375071,179380872,Chaperone DnaJ-domain superfamily protein
GRMZM2G064537,Zm00001d052093,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,0.00052709,0.002182481,5,4,179375071,179380872,Chaperone DnaJ-domain superfamily protein
GRMZM2G064537,Zm00001d052093,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,7.59E-12,0.001603666,5,4,179375071,179380872,Chaperone DnaJ-domain superfamily protein
GRMZM2G064537,Zm00001d052093,Metabolite,X.12647..L.homoserine.2..12.359,GShoot,3.71E-13,0.000451167,5,4,179375071,179380872,Chaperone DnaJ-domain superfamily protein
GRMZM2G064537,Zm00001d052093,Metabolite,X.6288..L.threonine.2..11.464,GShoot,8.24E-07,0.002265603,5,4,179375071,179380872,Chaperone DnaJ-domain superfamily protein
GRMZM2G065284,Zm00001d025682,other,NumberofTilleringPlants,Kern,3.66E-06,0.029620679,1,10,126118595,126120725,Serine/arginine-rich splicing factor RS2Z32
GRMZM2G065388,,Seed Traits,TotalKernelVolume,L3Base,0.047176663,-0.849918275,1,,,,
GRMZM2G065394,Zm00001d046778,Metabolite,X.5988..Sucrose..23.988..s100,L3Base,0.000313763,0.101130145,1,9,105591027,105593488,IQ-domain 33
GRMZM2G065451,Zm00001d053890,Metabolite,X.439242..Raffinose..29.282,L3Tip,0.00803286,0.00247811,1,4,243050411,243053629,Squamosa promoter-binding-like protein 2
GRMZM2G065496,Zm00001d030907,Seed Traits,CobWeight,GShoot,0.019769883,0.534270681,1,1,166741910,166744810,B3 domain-containing protein
GRMZM2G066234,Zm00001d033318,Female Inflorescence,EarLength,GRoot,0.019149977,-2.211450413,1,1,258854604,258874451,Protein OSB2 chloroplastic
GRMZM2G066290,Zm00001d018961,Seed Traits,TotalSeedWeight,LMAN,8.37E-07,2.191820669,1,7,10795045,10799314,Pyruvate kinase
GRMZM2G066362,Zm00001d039675,Metabolite,X.1060..pyruvic.acid..6.714,L3Tip,8.80E-06,0.001135711,1,3,11578624,11583177,Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-13-mannosyltransferase
GRMZM2G066636,Zm00001d022254,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,0.016573442,0.002082002,3,7,173713829,173715713,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
GRMZM2G066636,Zm00001d022254,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,8.60E-13,0.002012826,3,7,173713829,173715713,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
GRMZM2G066636,Zm00001d022254,Metabolite,X.6106..L.leucine.2..9.945,Kern,3.51E-09,0.000762891,3,7,173713829,173715713,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
GRMZM2G068382,Zm00001d023756,Flowering Time,GDDDaystoTassel,L3Tip,4.31E-06,-8.786679896,1,10,18981329,18992718,
GRMZM2G068755,Zm00001d012525,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,0.041514096,0.001081213,1,8,176068190,176095819,Protein MOR1
GRMZM2G069078,Zm00001d012528,Metabolite,X.6288..L.threonine.2..11.464,L3Tip,2.00E-05,0.00214952,3,8,176106383,176108142,Pentatricopeptide repeat-containing protein  mitochondrial
GRMZM2G069078,Zm00001d012528,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.035409204,0.000985746,3,8,176106383,176108142,Pentatricopeptide repeat-containing protein  mitochondrial
GRMZM2G069078,Zm00001d012528,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,0.006024451,0.000151583,3,8,176106383,176108142,Pentatricopeptide repeat-containing protein  mitochondrial
GRMZM2G069208,Zm00001d040314,Metabolite,X.3037582..mucic.acid..18.907,L3Tip,0.030532151,0.000396612,1,3,37618168,37622190,Transcription factor Pur-alpha 1
GRMZM2G069260,Zm00001d012464,other,EarDiameter,Kern,0.010609286,-0.318646517,1,8,174970601,174974661,npi414a; : similar to Arabidopsis NADH dehydrogenase
GRMZM2G070041,Zm00001d035715,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.028257181,3.96E-05,1,6,42371956,42377078,
GRMZM2G070087,Zm00001d027700,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,0.002832103,5.05E-05,1,1,11409287,11410861,pht9;phosphate transporter protein9:
GRMZM2G070211,,Metabolite,X.9750..citrulline.2..16.691,GRoot,3.99E-05,0.000484154,2,,,,
GRMZM2G070211,,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,0.034229265,0.001513771,2,,,,
GRMZM2G070500,Zm00001d035713,Metabolite,X.444972..fumaric.acid..10.94,L3Tip,0.015525247,0.000516216,1,6,42066918,42068999,WAT1-related protein
GRMZM2G071468,Zm00001d017507,Seed Traits,TotalKernelNum,Kern,0.001514823,-0.417264939,1,5,197864412,197884322,Homeodomain-like superfamily protein
GRMZM2G072205,Zm00001d022144,Metabolite,X.444266..maleic.acid..10.323,L3Tip,0.003298368,2.74E-06,1,7,171127550,171132481,3-oxoacyl-[acyl-carrier-protein] synthase II chloroplastic
GRMZM2G072298,Zm00001d040265,other,MainSpikeLength,L3Tip,0.026052694,4.925160003,1,3,35056424,35060100,Glycerol-3-phosphate acyltransferase 1
GRMZM2G072383,,Metabolite,X.439242..Raffinose..29.282,L3Base,0.010855481,0.00244186,1,,,,
GRMZM2G073023,Zm00001d036084,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,0.034585791,-0.001834381,1,6,71123570,71130979,ER-derived vesicles protein ERV14%3B ER-derived vesicles protein ERV14 isoform 1%3B ER-derived vesicles protein ERV14 isoform 2
GRMZM2G073826,,Male Inflorescence,TasselLength,L3Tip,4.88E-06,7.179709518,1,,,,
GRMZM2G074053,Zm00001d017557,Metabolite,X.700..ethanolamine..9.879,LMAD,0.002387638,-0.000365571,1,5,199518262,199519560,Amino acid transporter ANTL2
GRMZM2G074761,Zm00001d002435,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.001213724,-6.27E-05,1,2,12596887,12598336,Alternative oxidase
GRMZM2G074946,Zm00001d029525,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.003445425,0.000621889,1,1,74653797,74658730,Probable 6-phosphogluconolactonase 1
GRMZM2G075150,Zm00001d014179,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.008561999,-0.001183577,1,5,35149066,35151432,Exocyst complex component SEC15A
GRMZM2G075562,Zm00001d017885,other,Spikelets.MainSpike,L3Tip,0.029320654,-0.324091561,1,5,209614260,209620254,Zinc finger protein CONSTANS-LIKE 9
GRMZM2G075624,Zm00001d014954,other,SecondaryBranchNumber,GShoot,0.046939985,-0.090509575,1,5,69765432,69768123,tct1;translationally controlled tumor1: vegetative meristem cDNA 7C02C06 similar to protein conserved in yeast
GRMZM2G075943,,Metabolite,X.1549111..caffeic.acid..19.755,LMAN,0.04530336,0.000608832,1,,,,
GRMZM2G076410,,Metabolite,X.444972..fumaric.acid..10.94,GRoot,0.008008848,0.000610464,1,,,,
GRMZM2G076542,Zm00001d019447,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Tip,1.85E-05,0.00259549,1,7,34301167,34302974,
GRMZM2G076943,Zm00001d035400,Metabolite,X.5951..L.serine.2..11.174..s100,L3Tip,0.040902596,0.010634063,2,6,24389981,24393065,
GRMZM2G076943,Zm00001d035400,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.000341166,0.000732192,2,6,24389981,24393065,
GRMZM2G076989,Zm00001d030767,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.008904558,4.99E-05,1,1,159023195,159024457,
GRMZM2G077197,Zm00001d039469,other,NIROil,L3Tip,0.034162884,0.069809589,1,3,5145889,5150710,Regulatory protein NPR1
GRMZM2G077293,Zm00001d043675,Metabolite,X.92824..D.malic.acid..12.794..s100,Kern,8.79E-08,0.003946197,1,3,206997386,207000397,rtl2;reversion-to-ethylene sensitivity1 like2: Over-expression reduces ethylene responses
GRMZM2G077420,Zm00001d003047,Seed Traits,TotalKernelNum,LMAD,0.002680578,0.335635559,1,2,30304175,30307240,Pentatricopeptide repeat-containing protein  mitochondrial
GRMZM2G077811,Zm00001d002727,other,SeedSetLength,L3Base,3.30E-06,2.352123277,1,2,20534714,20537080,Acyl-acyl carrier protein thioesterase ATL3 chloroplastic
GRMZM2G078779,Zm00001d020875,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,0.000108908,0.002785232,1,7,135220239,135221598,burp4;BURP domain-containing protein-RD22-like4:
GRMZM2G078820,Zm00001d036768,Metabolite,X.5460935..turanose.1..24.81,Kern,7.25E-10,0.000650799,1,6,100159664,100160590,Transcription factor MYB44
GRMZM2G079281,,Metabolite,X.5962..L.lysine.2..17.643,GShoot,0.015011716,0.000165726,2,,,,
GRMZM2G079281,,Metabolite,X.9750..citrulline.2..16.691,GShoot,1.95E-08,0.000334563,2,,,,
GRMZM2G080001,Zm00001d022434,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.017142535,-0.000683999,1,7,177646176,177649676,Ribosomal protein S6 kinase
GRMZM2G080168,Zm00001d049158,other,NIROil,L3Tip,0.028633874,0.066391412,1,4,18372576,18374628,Transcription factor bHLH62
GRMZM2G080349,Zm00001d020845,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Tip,0.001408021,0.001852067,1,7,134486165,134489807,
GRMZM2G081017,Zm00001d006009,Seed Traits,TotalKernelVolume,L3Base,0.002566594,1.034995059,1,2,195217954,195218745,Fasciclin-like arabinogalactan protein 7
GRMZM2G081239,Zm00001d044826,Male Inflorescence,TasselPrimaryBranches,L3Tip,0.004144131,0.567614111,1,9,4090119,4093538,nip2c;NOD26-like membrane intrinsic protein2:
GRMZM2G081848,Zm00001d008679,other,TasselBranchLength,L3Tip,4.09E-06,6.014087919,1,8,16965852,16973486,Nucleotide/sugar transporter family protein
GRMZM2G081928,Zm00001d035336,Metabolite,X.5460935..turanose.1..24.81,L3Tip,0.013376831,0.000449282,1,6,21911375,21912966,Peroxidase superfamily protein
GRMZM2G081943,Zm00001d034534,Metabolite,X.827..ribitol..15.66,L3Base,0.020002571,0.00018468,2,1,295789807,295791193,
GRMZM2G081943,Zm00001d034534,Metabolite,X.827..ribitol..15.66,L3Tip,0.021671414,0.000163605,2,1,295789807,295791193,
GRMZM2G082181,Zm00001d002663,Metabolite,X.938..nicotinic.acid..10.27,Kern,0.003933817,-5.23E-05,1,2,18761204,18766099,Protein LAZ1
GRMZM2G082346,Zm00001d029217,Metabolite,X.1060..pyruvic.acid..6.714,L3Tip,6.34E-05,-0.000977291,1,1,62743193,62743990,Probable F-box protein At1g60180
GRMZM2G083076,Zm00001d014436,other,Spikelets.PrimaryBranch,LMAD,2.79E-06,0.544251439,1,5,46815072,46820700,26S proteasome non-ATPase regulatory subunit 13 homolog A
GRMZM2G083130,Zm00001d041763,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,0.000865223,0.000579307,1,3,136454209,136455684,Cytokinin-O-glucosyltransferase 2
GRMZM2G083427,Zm00001d047854,Flowering Time,AnthesistoSilkInterval,Kern,0.003290034,-0.160178412,1,9,143512868,143522027,LAG1 longevity assurance homolog 2
GRMZM2G084173,Zm00001d036079,other,MiddleLeafAngle,GRoot,0.001188484,1.070849237,1,6,70988040,70992940,
GRMZM2G085198,Zm00001d029747,Metabolite,X.12647..L.homoserine.2..12.359,LMAN,0.003358381,0.000202602,1,1,85172704,85174464,Peroxidase 64
GRMZM2G085602,Zm00001d012640,Metabolite,X.3037582..mucic.acid..18.907,L3Base,8.48E-07,0.000624975,1,8,177653401,177663257,Jacalin-related lectin 3
GRMZM2G086971,Zm00001d003589,Metabolite,X.5951..L.serine.2..11.174..s100,L3Tip,0.010608554,0.012670722,1,2,49078847,49082055,ypt1;ypt homolog1: cDNAs obtained by homology to GTP-binding domain of ras-protein family and mouse ypt protein
GRMZM2G087226,Zm00001d053802,Metabolite,X.448388..D.allose.1..17.278,L3Tip,0.002240506,-6.28E-05,1,4,241403906,241405327,dek10;defective kernel10: collapsed endosperm; lethal; cultured embryos green
GRMZM2G087870,,Metabolite,X.5984..fructose.1..17.18..s100,L3Base,0.029618107,0.005508244,1,,,,
GRMZM2G088132,Zm00001d011135,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,0.002534427,0.000132916,1,8,140019374,140028075,Mitochondrial outer membrane protein porin 3
GRMZM2G088409,,Metabolite,X.444972..fumaric.acid..10.94,L3Base,0.011609042,0.000632727,1,,,,
GRMZM2G088539,Zm00001d024016,Metabolite,X.3037582..mucic.acid..18.907,L3Tip,0.020825836,0.000410622,1,10,37077737,37083244,zinc finger (Ran-binding) family protein
GRMZM2G089365,Zm00001d040084,Seed Traits,CobWeight,GRoot,0.001453513,-0.587089033,1,3,26931529,26935231,Fructose-bisphosphate aldolase
GRMZM2G090043,Zm00001d033909,other,Spikelets.PrimaryBranch,LMAN,0.021839699,0.408797151,1,1,278287593,278288252,Expressed protein;  protein
GRMZM2G090262,Zm00001d038100,Female Inflorescence,EarRowNumber,GShoot,6.25E-06,0.253232883,1,6,147934926,147945863,CPL3
GRMZM2G090872,Zm00001d002408,Metabolite,X.3037582..mucic.acid..18.907,LMAN,0.009106774,0.000572106,1,2,12112262,12114644,CHL-CPN10
GRMZM2G091003,Zm00001d051509,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,0.045931895,0.067590033,1,4,160961176,160963697,Putative HLH DNA-binding domain superfamily protein
GRMZM2G091176,,Metabolite,X.6106..L.leucine.2..9.945,L3Base,0.003191819,0.00089295,2,,,,
GRMZM2G091176,,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,8.76E-15,0.001801751,2,,,,
GRMZM2G091233,Zm00001d048214,Metabolite,X.444266..maleic.acid..10.323,L3Tip,0.000280769,3.32E-06,1,9,152581965,152582732,CHP-rich zinc finger protein-like;  protein
GRMZM2G092281,Zm00001d048463,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.011795883,0.000445596,1,9,156771660,156777465,Hemolysin
GRMZM2G092588,Zm00001d016731,other,TilleringIndex,LMAN,0.000106819,-0.010566325,1,5,174487970,174493164,Digalactosyldiacylglycerol synthase 1 chloroplastic
GRMZM2G093139,Zm00001d013398,other,NIRStarch,L3Base,0.005909662,0.314776004,1,5,10354488,10356964,
GRMZM2G093902,Zm00001d022111,other,SouthernLeafBlight,GShoot,0.008732252,-0.137561803,1,7,170578902,170582501,40S ribosomal protein S3-1
GRMZM2G094050,Zm00001d008500,other,StandCount,L3Tip,0.001480346,0.086799107,1,8,10485507,10486334,Sarcoplasmic reticulum histidine-rich calcium-binding protein
GRMZM2G094304,Zm00001d008587,Metabolite,X.6255..maltose..2..24.915,L3Tip,9.43E-09,0.000358472,1,8,13681436,13683379,Class I glutamine amidotransferase-like superfamily protein
GRMZM2G094390,Zm00001d030031,Seed Traits,TotalSeedWeight,LMAN,0.038679899,1.448539096,1,1,100836103,100840993,ADP-ribosylation factor GTPase-activating protein AGD10
GRMZM2G095280,Zm00001d008795,Leaf Morphology,LeafWidth,LMAD,8.92E-05,-1.463788121,1,8,20660019,20662322,UDP-glycosyltransferase 74B1
GRMZM2G095595,Zm00001d008720,Metabolite,X.439194..glyceric.acid..10.735,L3Base,0.038083549,0.000761378,1,8,17728577,17733628,Adenine nucleotide alpha hydrolases-like superfamily protein
GRMZM2G095807,Zm00001d010802,other,SouthernLeafBlight,L3Tip,0.023588875,-0.126439034,1,8,128255294,128257515,UDP-glycosyltransferase 88A1
GRMZM2G097297,Zm00001d052683,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GShoot,3.83E-13,0.000939578,1,4,197237690,197239606,O-methyltransferase ZRP4
GRMZM2G097967,Zm00001d007935,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,0.020664917,0.001481691,1,2,243395122,243395787,Disease resistance response protein 206
GRMZM2G098434,Zm00001d041510,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.000106102,0.00539598,1,3,125020876,125028056,Probable galacturonosyltransferase 13
GRMZM2G099097,Zm00001d051932,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.015810875,0.001095686,1,4,174800177,174804263,Protein ECERIFERUM 1
GRMZM2G099528,Zm00001d028375,Metabolite,X.6912..xylitol..15.376,L3Tip,0.047153912,0.000170651,1,1,32602769,32606650,B-cell receptor-associated 31-like
GRMZM2G099628,Zm00001d028218,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Base,0.035898613,0.000827578,1,1,26887363,26899704,Methionine--tRNA ligase cytoplasmic
GRMZM2G099989,Zm00001d016956,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1.40E-07,0.002579338,2,5,181173273,181178545,
GRMZM2G099989,Zm00001d016956,Metabolite,X.6288..L.threonine.2..11.464,L3Base,0.012577039,0.001237176,2,5,181173273,181178545,
GRMZM2G100058,Zm00001d021294,Metabolite,X.439451..galactinol.2..26.479,L3Base,0.023152196,-0.000834568,1,7,148128045,148129250,Pentatricopeptide repeat-containing protein  mitochondrial
GRMZM2G100246,,Metabolite,X.938..nicotinic.acid..10.27,LMAD,0.045128066,-6.41E-05,1,,,,
GRMZM2G100641,Zm00001d038321,Seed Traits,TotalSeedWeight,LMAN,0.003257845,1.703222585,1,6,154392522,154396794,Protein S-acyltransferase 8
GRMZM2G100858,Zm00001d036598,Metabolite,X.827..ribitol..15.66,Kern,3.03E-05,0.00022098,1,6,94023965,94028647,Geranylgeranyl transferase type-2 subunit alpha 1
GRMZM2G100889,Zm00001d039870,Metabolite,X.5984..fructose.1..17.18..s100,L3Base,0.029618107,-0.005400386,1,3,17281142,17286871,RHOMBOID-like protein 1
GRMZM2G101282,Zm00001d038753,Metabolite,X.444266..maleic.acid..10.323,L3Tip,0.003298368,2.79E-06,1,6,163895782,163898198,Ubiquitin domain-containing protein
GRMZM2G101769,Zm00001d006860,Leaf Morphology,UpperLeafAngle,L3Tip,9.39E-06,-2.577219805,1,2,218018545,218021082,Protein TIFY 10B
GRMZM2G102138,Zm00001d006775,Metabolite,X.60961..adenosine..23.825,L3Base,4.61E-06,7.18E-05,1,2,216401157,216401651,hydroxyproline-rich glycoprotein family protein
GRMZM2G102657,Zm00001d047547,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Base,0.009586457,0.000256928,1,9,134960043,134962640,fringe-related protein
GRMZM2G102845,Zm00001d015243,Metabolite,X.700..ethanolamine..9.879,LMAN,0.011765485,0.000557283,1,5,80676960,80685239,Auxin response factor 20
GRMZM2G103166,Zm00001d036092,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1.08E-08,0.005667792,1,6,71924402,71928562,Transcription factor GTE1
GRMZM2G103258,Zm00001d031933,Female Inflorescence,EarRowNumber,L3Base,0.002289572,0.240072522,1,1,207276632,207281619,Signal peptide peptidase-like 1
GRMZM2G103512,Zm00001d008210,Metabolite,X.5962..L.lysine.2..17.643,GRoot,2.92E-05,0.00026314,1,8,1296796,1298016,Germin-like protein subfamily 2 member 1
GRMZM2G103805,Zm00001d046936,other,Spikelets.MainSpike,L3Tip,0.000635811,0.363645582,1,9,111778714,111784103,Core-2/I-branching beta-16-N-acetylglucosaminyltransferase family protein
GRMZM2G103840,Zm00001d006327,Flowering Time,DaystoSilk,L3Tip,0.001325265,-0.712252243,1,2,204637780,204641095,Probable purine permease 5
GRMZM2G103884,Zm00001d016181,Metabolite,X.9750..citrulline.2..16.691,GShoot,0.030917848,-0.000161998,2,5,148921887,148924910,
GRMZM2G103884,Zm00001d016181,other,Spikelets.MainSpike,L3Tip,0.024511142,-0.304252494,2,5,148921887,148924910,
GRMZM2G104231,Zm00001d019422,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,2.00E-08,0.000228498,1,7,32997937,33000120,Nucleotide-diphospho-sugar transferase family protein
